                                                            ZZ203S       1249125159937519332002402625                                                      20260101           
                                                            203B S       0541287069305008377001041125                                                      20260101           
9999900000NON-METRO                                         203B S01690000541287069305008377001041125SD073SOUTH DAKOTA              JERAULD COUNTY         2026010101690002025
9999900000NON-METRO                                         203B S01480000541287069305008377001041125SD075SOUTH DAKOTA              JONES COUNTY           2026010101480002025
9999900000NON-METRO                                         203B S01860000541287069305008377001041125SD077SOUTH DAKOTA              KINGSBURY COUNT        2026010102120002024
9999900000NON-METRO                                         203B S02710000541287069305008377001041125SD079SOUTH DAKOTA              LAKE COUNTY            2026010102800002024
4394000000SPEARFISH, SD                                     203B H04120000541650069340008381501041650SD081SOUTH DAKOTA              LAWRENCE COUNTY        2024010104710002023
4362000000SIOUX FALLS, SD-MN                                203B S04050000541287069305008377001041125SD083SOUTH DAKOTA              LINCOLN COUNTY         2026010104050002025
9999900000NON-METRO                                         203B S01980000541287069305008377001041125SD085SOUTH DAKOTA              LYMAN COUNTY           2026010102300002024
4362000000SIOUX FALLS, SD-MN                                203B S04050000541287069305008377001041125SD087SOUTH DAKOTA              MCCOOK COUNTY          2026010104050002025
9999900000NON-METRO                                         203B S01040000541287069305008377001041125SD089SOUTH DAKOTA              MCPHERSON COUNT        2026010101110002024
9999900000NON-METRO                                         203B S01850000541287069305008377001041125SD091SOUTH DAKOTA              MARSHALL COUNTY        2026010102990002023
3966000000RAPID CITY, SD                                    203B S03940000541287069305008377001041125SD093SOUTH DAKOTA              MEADE COUNTY           2026010103940002025
9999900000NON-METRO                                         203B S00800000541287069305008377001041125SD095SOUTH DAKOTA              MELLETTE COUNTY        2026010100820002023
9999900000NON-METRO                                         203B S01510000541287069305008377001041125SD097SOUTH DAKOTA              MINER COUNTY           2026010101510002025
4362000000SIOUX FALLS, SD-MN                                203B S04050000541287069305008377001041125SD099SOUTH DAKOTA              MINNEHAHA COUNT        2026010104050002025
9999900000NON-METRO                                         203B S02730000541287069305008377001041125SD101SOUTH DAKOTA              MOODY COUNTY           2026010102760002024
9999900000NON-METRO                                         203B S00610000541287069305008377001041125SD102SOUTH DAKOTA              OGLALA LAKOTA C        2026010100610002025
3966000000RAPID CITY, SD                                    203B S03940000541287069305008377001041125SD103SOUTH DAKOTA              PENNINGTON COUN        2026010103940002025
9999900000NON-METRO                                         203B S01410000541287069305008377001041125SD105SOUTH DAKOTA              PERKINS COUNTY         2026010101550002024
9999900000NON-METRO                                         203B S01610000541287069305008377001041125SD107SOUTH DAKOTA              POTTER COUNTY          2026010101990002019
9999900000NON-METRO                                         203B S01850000541287069305008377001041125SD109SOUTH DAKOTA              ROBERTS COUNTY         2026010103300002023
3358000000MITCHELL, SD                                      203B S02540000541287069305008377001041125SD111SOUTH DAKOTA              SANBORN COUNTY         2026010102540002025
9999900000NON-METRO                                         203B S00780000541287069305008377001041125SD115SOUTH DAKOTA              SPINK COUNTY           2026010101540002024
3818000000PIERRE, SD                                        203B S02400000541287069305008377001041125SD117SOUTH DAKOTA              STANLEY COUNTY         2026010103440002022
9999900000NON-METRO                                         203B S02630000541287069305008377001041125SD119SOUTH DAKOTA              SULLY COUNTY           2026010102710002024
9999900000NON-METRO                                         203B S00570000541287069305008377001041125SD121SOUTH DAKOTA              TODD COUNTY            2026010101320002011
9999900000NON-METRO                                         203B S01820000541287069305008377001041125SD123SOUTH DAKOTA              TRIPP COUNTY           2026010101820002025
4362000000SIOUX FALLS, SD-MN                                203B S04050000541287069305008377001041125SD125SOUTH DAKOTA              TURNER COUNTY          2026010104050002025
4358000000SIOUX CITY, IA-NE-SD                              203B S02850000541287069305008377001041125SD127SOUTH DAKOTA              UNION COUNTY           2026010103590002023
9999900000NON-METRO                                         203B S01640000541287069305008377001041125SD129SOUTH DAKOTA              WALWORTH COUNTY        2026010101650002024
4946000000YANKTON, SD                                       203B S02550000541287069305008377001041125SD135SOUTH DAKOTA              YANKTON COUNTY         2026010102550002025
9999900000NON-METRO                                         203B S01350000541287069305008377001041125SD137SOUTH DAKOTA              ZIEBACH COUNTY         2026010101350002025
2894000000KNOXVILLE, TN                                     203B S03830000541287069305008377001041125TN001TENNESSEE                 ANDERSON COUNTY        2026010103830002025
4318000000SHELBYVILLE, TN                                   203B S02900000541287069305008377001041125TN003TENNESSEE                 BEDFORD COUNTY         2026010102930002024
9999900000NON-METRO                                         203B S00700000541287069305008377001041125TN005TENNESSEE                 BENTON COUNTY          2026010100760002008
9999900000NON-METRO                                         203B S00710000541287069305008377001041125TN007TENNESSEE                 BLEDSOE COUNTY         2026010101000002009
2894000000KNOXVILLE, TN                                     203B S03830000541287069305008377001041125TN009TENNESSEE                 BLOUNT COUNTY          2026010103830002025
1742000000CLEVELAND, TN                                     203B S02800000541287069305008377001041125TN011TENNESSEE                 BRADLEY COUNTY         2026010102800002025
2894000000KNOXVILLE, TN                                     203B S03830000541287069305008377001041125TN013TENNESSEE                 CAMPBELL COUNTY        2026010103830002025
3498000000NASHVILLE-DAVIDSON--MURFREESBORO--FRANKLIN, TN    203B H08950001029250131765015927001979350TN015TENNESSEE                 CANNON COUNTY          2026010108950002025
9999900000NON-METRO                                         203B S01120000541287069305008377001041125TN017TENNESSEE                 CARROLL COUNTY         2026010101120002025
2774000000JOHNSON CITY, TN                                  203B S02850000541287069305008377001041125TN019TENNESSEE                 CARTER COUNTY          2026010102850002025
3498000000NASHVILLE-DAVIDSON--MURFREESBORO--FRANKLIN, TN    203B H08950001029250131765015927001979350TN021TENNESSEE                 CHEATHAM COUNTY        2026010108950002025
2718000000JACKSON, TN                                       203B S02090000541287069305008377001041125TN023TENNESSEE                 CHESTER COUNTY         2026010102090002025
9999900000NON-METRO                                         203B S01350000541287069305008377001041125TN025TENNESSEE                 CLAIBORNE COUNT        2026010101350002025
9999900000NON-METRO                                         203B S00750000541287069305008377001041125TN027TENNESSEE                 CLAY COUNTY            2026010100750002025
3546000000NEWPORT, TN                                       203B S00970000541287069305008377001041125TN029TENNESSEE                 COCKE COUNTY           2026010100970002025
4610000000TULLAHOMA-MANCHESTER, TN                          203B S02560000541287069305008377001041125TN031TENNESSEE                 COFFEE COUNTY          2026010102560002025
2718000000JACKSON, TN                                       203B S02090000541287069305008377001041125TN033TENNESSEE                 CROCKETT COUNTY        2026010102090002025
1890000000CROSSVILLE, TN                                    203B S01250000541287069305008377001041125TN035TENNESSEE                 CUMBERLAND COUN        2026010101420002022
3498000000NASHVILLE-DAVIDSON--MURFREESBORO--FRANKLIN, TN    203B H08950001029250131765015927001979350TN037TENNESSEE                 DAVIDSON COUNTY        2026010108950002025
9999900000NON-METRO                                         203B S00690000541287069305008377001041125TN039TENNESSEE                 DECATUR COUNTY         2026010100750002022
9999900000NON-METRO                                         203B S02010000541287069305008377001041125TN041TENNESSEE                 DEKALB COUNTY          2026010102010002025
3498000000NASHVILLE-DAVIDSON--MURFREESBORO--FRANKLIN, TN    203B H08950001029250131765015927001979350TN043TENNESSEE                 DICKSON COUNTY         2026010108950002025
2054000000DYERSBURG, TN                                     203B S01350000541287069305008377001041125TN045TENNESSEE                 DYER COUNTY            2026010101350002025
3282000000MEMPHIS, TN-MS-AR                                 203B S03390000541287069305008377001041125TN047TENNESSEE                 FAYETTE COUNTY         2026010103400002024
